N°_da_fatura;Data_da_fatura;ID_Cliente;País;Quantidade;Valor;Ano_mes;Pertence_UK
576198;2021-11-14 12:12:00;17538;United Kingdom;134;98,42;2021-11;SIM
576200;2021-11-14 12:14:00;15572;United Kingdom;145;256,76;2021-11;SIM
576201;2021-11-14 12:18:00;14606;United Kingdom;46;109,65;2021-11;SIM
576202;2021-11-14 12:22:00;13767;United Kingdom;404;915,4;2021-11;SIM
576212;2021-11-14 12:45:00;18082;United Kingdom;621;703,37;2021-11;SIM
576213;2021-11-14 12:47:00;18117;United Kingdom;618;320,72;2021-11;SIM
576214;2021-11-14 12:49:00;15863;United Kingdom;17;59,64;2021-11;SIM
576215;2021-11-14 12:55:00;17652;United Kingdom;141;284,12;2021-11;SIM
576217;2021-11-14 12:56:00;17081;United Kingdom;53;178,26;2021-11;SIM
576219;2021-11-14 12:58:00;15838;United Kingdom;1600;3134,96;2021-11;SIM
576220;2021-11-14 13:00:00;15838;United Kingdom;322;1023,42;2021-11;SIM
576221;2021-11-14 13:01:00;15838;United Kingdom;100;179,0;2021-11;SIM
576222;2021-11-14 13:02:00;12490;France;322;411,72;2021-11;NÃO
576224;2021-11-14 13:08:00;15458;United Kingdom;156;161,64;2021-11;SIM
576225;2021-11-14 13:10:00;13277;United Kingdom;30;49,5;2021-11;SIM
576228;2021-11-14 13:12:00;15033;United Kingdom;269;281,43;2021-11;SIM
576236;2021-11-14 13:31:00;13755;United Kingdom;189;374,25;2021-11;SIM
576237;2021-11-14 13:32:00;12971;United Kingdom;12;65,4;2021-11;SIM
576238;2021-11-14 13:32:00;17769;United Kingdom;3;6,24;2021-11;SIM
576239;2021-11-14 13:33:00;15694;United Kingdom;94;291,5;2021-11;SIM
576245;2021-11-14 13:40:00;12553;France;225;518,12;2021-11;NÃO
576246;2021-11-14 13:42:00;17566;United Kingdom;292;414,26;2021-11;SIM
576249;2021-11-14 13:47:00;17811;United Kingdom;253;390,93;2021-11;SIM
576251;2021-11-14 13:51:00;16207;United Kingdom;140;394,38;2021-11;SIM
576252;2021-11-14 13:55:00;14418;United Kingdom;774;889,46;2021-11;SIM
576253;2021-11-14 13:57:00;15125;United Kingdom;200;358,0;2021-11;SIM
576254;2021-11-14 14:02:00;16422;United Kingdom;886;933,14;2021-11;SIM
576256;2021-11-14 14:09:00;15953;United Kingdom;110;261,32;2021-11;SIM
576255;2021-11-14 14:09:00;15993;United Kingdom;328;419,72;2021-11;SIM
576257;2021-11-14 14:17:00;12757;Portugal;30;49,5;2021-11;NÃO
576259;2021-11-14 14:18:00;12957;United Kingdom;162;407,92;2021-11;SIM
576269;2021-11-14 14:23:00;12762;Portugal;195;461,59;2021-11;NÃO
576274;2021-11-14 14:24:00;17793;United Kingdom;232;323,04;2021-11;SIM
576275;2021-11-14 14:28:00;17044;United Kingdom;504;948,48;2021-11;SIM
576300;2021-11-14 14:39:00;15058;United Kingdom;77;231,8;2021-11;SIM
576301;2021-11-14 14:40:00;14667;United Kingdom;213;260,7;2021-11;SIM
576303;2021-11-14 14:51:00;15532;United Kingdom;146;355,14;2021-11;SIM
576317;2021-11-14 14:57:00;15781;United Kingdom;114;134,16;2021-11;SIM
576318;2021-11-14 14:57:00;15058;United Kingdom;124;249,15;2021-11;SIM
576321;2021-11-14 14:59:00;14953;United Kingdom;225;289,82;2021-11;SIM
576322;2021-11-14 15:03:00;12642;Germany;167;354,85;2021-11;NÃO
576323;2021-11-14 15:10:00;16161;United Kingdom;141;271,95;2021-11;SIM
576326;2021-11-14 15:18:00;16504;United Kingdom;524;484,38;2021-11;SIM
576328;2021-11-14 15:19:00;13577;United Kingdom;194;493,8;2021-11;SIM
576327;2021-11-14 15:19:00;12476;Germany;72;243,53;2021-11;NÃO
576339;2021-11-14 15:27:00;14096;United Kingdom;2175;8425,54;2021-11;SIM
576346;2021-11-14 15:37:00;13835;United Kingdom;46;91,66;2021-11;SIM
576345;2021-11-14 15:37:00;12374;Austria;342;742,93;2021-11;NÃO
576347;2021-11-14 15:38:00;13268;United Kingdom;2;8,2;2021-11;SIM
576349;2021-11-14 15:41:00;16519;United Kingdom;30;111,38;2021-11;SIM
576352;2021-11-14 15:51:00;16478;United Kingdom;50;95,1;2021-11;SIM
576351;2021-11-14 15:51:00;17235;United Kingdom;98;208,16;2021-11;SIM
576354;2021-11-14 16:17:00;13881;United Kingdom;656;938,4;2021-11;SIM
576353;2021-11-14 16:17:00;15050;United Kingdom;299;458,91;2021-11;SIM
576355;2021-11-14 16:28:00;13089;United Kingdom;596;1364,74;2021-11;SIM
576356;2021-11-14 16:30:00;15681;United Kingdom;106;243,14;2021-11;SIM
576357;2021-11-14 16:57:00;15660;United Kingdom;172;327,02;2021-11;SIM
576358;2021-11-14 16:58:00;15660;United Kingdom;6;17,34;2021-11;SIM
576359;2021-11-14 16:59:00;14680;United Kingdom;469;1167,6;2021-11;SIM
576361;2021-11-14 17:10:00;14910;United Kingdom;6;7,5;2021-11;SIM
576362;2021-11-14 17:11:00;14755;United Kingdom;315;657,29;2021-11;SIM
576364;2021-11-14 17:40:00;15009;United Kingdom;279;592,56;2021-11;SIM
576370;2021-11-15 08:00:00;15981;United Kingdom;336;558,6;2021-11;SIM
576371;2021-11-15 08:07:00;14911;EIRE;534;405,07;2021-11;NÃO
576372;2021-11-15 08:32:00;15144;United Kingdom;314;696,24;2021-11;SIM
576373;2021-11-15 08:43:00;12640;France;40;332,23;2021-11;NÃO
576374;2021-11-15 08:50:00;13777;United Kingdom;3154;6260,9;2021-11;SIM
576376;2021-11-15 09:11:00;16341;United Kingdom;278;383,48;2021-11;SIM
576377;2021-11-15 09:12:00;16341;United Kingdom;34;56,5;2021-11;SIM
576378;2021-11-15 09:15:00;15628;United Kingdom;186;303,93;2021-11;SIM
576379;2021-11-15 09:21:00;16423;United Kingdom;230;346,12;2021-11;SIM
576380;2021-11-15 09:23:00;15419;United Kingdom;230;135,86;2021-11;SIM
576381;2021-11-15 09:26:00;12839;United Kingdom;380;508,42;2021-11;SIM
576382;2021-11-15 09:30:00;12883;United Kingdom;9;32,55;2021-11;SIM
576383;2021-11-15 09:31:00;12883;United Kingdom;65;216,47;2021-11;SIM
576384;2021-11-15 09:32:00;12883;United Kingdom;54;162,82;2021-11;SIM
576385;2021-11-15 09:41:00;17314;United Kingdom;7;34,65;2021-11;SIM
576386;2021-11-15 09:42:00;13777;United Kingdom;106;224,66;2021-11;SIM
576387;2021-11-15 09:55:00;15582;United Kingdom;46;141,4;2021-11;SIM
576388;2021-11-15 10:00:00;17510;United Kingdom;214;308,48;2021-11;SIM
576389;2021-11-15 10:05:00;12748;United Kingdom;1;850,5;2021-11;SIM
576390;2021-11-15 10:13:00;12569;Germany;56;130,85;2021-11;NÃO
576392;2021-11-15 10:17:00;15105;United Kingdom;114;332,46;2021-11;SIM
576394;2021-11-15 10:32:00;12415;Australia;2890;4925,8;2021-11;NÃO
576395;2021-11-15 10:38:00;16168;United Kingdom;12;61,2;2021-11;SIM
576396;2021-11-15 10:41:00;16164;United Kingdom;103;242,22;2021-11;SIM
576398;2021-11-15 10:48:00;15758;United Kingdom;47;205,25;2021-11;SIM
576399;2021-11-15 10:50:00;12684;France;441;476,99;2021-11;NÃO
576400;2021-11-15 10:51:00;13632;United Kingdom;288;452,14;2021-11;SIM
576403;2021-11-15 10:56:00;15214;United Kingdom;103;108,43;2021-11;SIM
576405;2021-11-15 11:14:00;13735;United Kingdom;166;483,99;2021-11;SIM
576406;2021-11-15 11:17:00;13692;United Kingdom;491;616,74;2021-11;SIM
576412;2021-11-15 11:21:00;13455;United Kingdom;164;365,4;2021-11;SIM
576447;2021-11-15 11:30:00;13949;United Kingdom;260;304,84;2021-11;SIM
576463;2021-11-15 11:37:00;17974;United Kingdom;318;432,47;2021-11;SIM
576503;2021-11-15 11:56:00;17540;United Kingdom;130;310,1;2021-11;SIM
576508;2021-11-15 12:02:00;17777;United Kingdom;180;214,91;2021-11;SIM
576510;2021-11-15 12:05:00;14533;United Kingdom;110;152,66;2021-11;SIM
576511;2021-11-15 12:07:00;13846;United Kingdom;43;201,13;2021-11;SIM
576512;2021-11-15 12:09:00;15524;United Kingdom;4;440,0;2021-11;SIM
576513;2021-11-15 12:10:00;14715;United Kingdom;224;272,63;2021-11;SIM
576514;2021-11-15 12:13:00;13950;United Kingdom;52;140,94;2021-11;SIM
576516;2021-11-15 12:19:00;16746;United Kingdom;204;315,68;2021-11;SIM
576518;2021-11-15 12:25:00;16361;United Kingdom;74;176,89;2021-11;SIM
576519;2021-11-15 12:25:00;12676;Sweden;67;181,66;2021-11;NÃO
576520;2021-11-15 12:33:00;14467;United Kingdom;92;172,65;2021-11;SIM
576521;2021-11-15 12:34:00;18259;United Kingdom;336;1070,4;2021-11;SIM
576538;2021-11-15 12:42:00;14725;United Kingdom;593;718,08;2021-11;SIM
576539;2021-11-15 12:43:00;13058;United Kingdom;26;133,7;2021-11;SIM
576540;2021-11-15 12:48:00;18043;United Kingdom;36;107,7;2021-11;SIM
576543;2021-11-15 12:50:00;13236;United Kingdom;248;305,62;2021-11;SIM
576554;2021-11-15 12:57:00;13066;United Kingdom;186;318,99;2021-11;SIM
576553;2021-11-15 12:57:00;14666;United Kingdom;161;195,25;2021-11;SIM
576555;2021-11-15 13:01:00;17861;United Kingdom;223;247,15;2021-11;SIM
576557;2021-11-15 13:07:00;14714;United Kingdom;229;160,19;2021-11;SIM
576556;2021-11-15 13:07:00;14640;United Kingdom;201;317,95;2021-11;SIM
576558;2021-11-15 13:07:00;17086;United Kingdom;228;338,16;2021-11;SIM
576559;2021-11-15 13:19:00;14711;United Kingdom;100;263,67;2021-11;SIM
576560;2021-11-15 13:21:00;12877;United Kingdom;218;275,74;2021-11;SIM
576562;2021-11-15 13:24:00;14522;United Kingdom;96;143,04;2021-11;SIM
576563;2021-11-15 13:27:00;17564;United Kingdom;73;210,55;2021-11;SIM
576564;2021-11-15 13:32:00;15311;United Kingdom;90;273,52;2021-11;SIM
576567;2021-11-15 13:41:00;17220;United Kingdom;79;114,0;2021-11;SIM
576568;2021-11-15 13:42:00;17153;United Kingdom;104;213,78;2021-11;SIM
576570;2021-11-15 13:47:00;17220;United Kingdom;90;179,78;2021-11;SIM
576571;2021-11-15 13:48:00;12950;United Kingdom;164;311,6;2021-11;SIM
576572;2021-11-15 13:49:00;15514;United Kingdom;199;355,23;2021-11;SIM
576573;2021-11-15 13:52:00;16600;United Kingdom;146;104,1;2021-11;SIM
576574;2021-11-15 13:53:00;13078;United Kingdom;299;832,01;2021-11;SIM
576575;2021-11-15 13:55:00;16295;United Kingdom;124;333,69;2021-11;SIM
576577;2021-11-15 14:04:00;16557;United Kingdom;98;180,7;2021-11;SIM
576581;2021-11-15 14:15:00;15955;United Kingdom;286;570,98;2021-11;SIM
576586;2021-11-15 14:22:00;12415;Australia;240;429,6;2021-11;NÃO
576587;2021-11-15 14:23:00;18123;United Kingdom;202;265,96;2021-11;SIM
576589;2021-11-15 14:29:00;17659;United Kingdom;367;437,79;2021-11;SIM
576590;2021-11-15 14:30:00;16240;United Kingdom;706;1894,01;2021-11;SIM
576591;2021-11-15 14:32:00;16422;United Kingdom;120;136,32;2021-11;SIM
576592;2021-11-15 14:47:00;13614;United Kingdom;256;513,33;2021-11;SIM
576593;2021-11-15 14:48:00;15720;United Kingdom;281;598,73;2021-11;SIM
576595;2021-11-15 14:56:00;14911;EIRE;199;376,58;2021-11;NÃO
576597;2021-11-15 14:57:00;14194;United Kingdom;682;1025,35;2021-11;SIM
576596;2021-11-15 14:57:00;14911;EIRE;52;107,8;2021-11;NÃO
576598;2021-11-15 15:05:00;13437;United Kingdom;104;352,6;2021-11;SIM
576599;2021-11-15 15:06:00;14544;United Kingdom;700;902,53;2021-11;SIM
576600;2021-11-15 15:08:00;18181;United Kingdom;146;382,8;2021-11;SIM
576601;2021-11-15 15:10:00;14595;United Kingdom;22;81,54;2021-11;SIM
576602;2021-11-15 15:20:00;14156;EIRE;226;832,58;2021-11;NÃO
576603;2021-11-15 15:22:00;14911;EIRE;195;524,28;2021-11;NÃO
576604;2021-11-15 15:23:00;13435;United Kingdom;460;835,97;2021-11;SIM
576605;2021-11-15 15:33:00;14562;United Kingdom;66;215,84;2021-11;SIM
576606;2021-11-15 15:33:00;13410;United Kingdom;112;274,4;2021-11;SIM
576607;2021-11-15 15:42:00;12474;Germany;540;762,56;2021-11;NÃO
576608;2021-11-15 15:49:00;17381;United Kingdom;1152;595,44;2021-11;SIM
576609;2021-11-15 16:08:00;15556;United Kingdom;236;279,77;2021-11;SIM
576610;2021-11-15 16:19:00;15679;United Kingdom;90;46,62;2021-11;SIM
576611;2021-11-15 16:29:00;17357;United Kingdom;151;382,24;2021-11;SIM
576612;2021-11-15 16:30:00;17357;United Kingdom;2;5,9;2021-11;SIM
576613;2021-11-15 16:34:00;13854;United Kingdom;60;310,04;2021-11;SIM
576614;2021-11-15 16:38:00;12933;United Kingdom;121;250,04;2021-11;SIM
576615;2021-11-15 16:42:00;17231;United Kingdom;222;389,76;2021-11;SIM
576616;2021-11-15 16:56:00;14853;United Kingdom;48;261,3;2021-11;SIM
576622;2021-11-15 17:11:00;14217;United Kingdom;43;105,76;2021-11;SIM
576623;2021-11-15 17:12:00;12748;United Kingdom;1082;1301,0;2021-11;SIM
576624;2021-11-15 17:14:00;16156;United Kingdom;178;396,0;2021-11;SIM
576625;2021-11-15 17:20:00;15571;United Kingdom;34;121,6;2021-11;SIM
576626;2021-11-15 17:26:00;12890;United Kingdom;259;380,47;2021-11;SIM
576627;2021-11-16 08:25:00;14426;United Kingdom;216;361,8;2021-11;SIM
576628;2021-11-16 08:28:00;13449;United Kingdom;222;291,88;2021-11;SIM
576629;2021-11-16 08:37:00;12621;Germany;253;610,28;2021-11;NÃO
576630;2021-11-16 08:38:00;13816;Germany;91;199,98;2021-11;NÃO
576631;2021-11-16 08:53:00;16626;United Kingdom;184;226,4;2021-11;SIM
576633;2021-11-16 09:27:00;13297;United Kingdom;177;356,39;2021-11;SIM
576634;2021-11-16 09:28:00;13297;United Kingdom;44;94,56;2021-11;SIM
576635;2021-11-16 09:32:00;15269;United Kingdom;26;408,8;2021-11;SIM
576636;2021-11-16 09:34:00;12912;United Kingdom;72;139,92;2021-11;SIM
576637;2021-11-16 09:34:00;16079;United Kingdom;210;313,62;2021-11;SIM
576638;2021-11-16 09:35:00;13890;United Kingdom;117;219,35;2021-11;SIM
576639;2021-11-16 09:43:00;13894;United Kingdom;141;282,45;2021-11;SIM
576640;2021-11-16 09:44:00;13894;United Kingdom;108;121,32;2021-11;SIM
576641;2021-11-16 09:59:00;17549;United Kingdom;150;120,66;2021-11;SIM
576642;2021-11-16 09:59:00;12963;United Kingdom;55;138,21;2021-11;SIM
576645;2021-11-16 10:14:00;16245;United Kingdom;584;643,96;2021-11;SIM
576648;2021-11-16 10:32:00;14057;United Kingdom;490;639,16;2021-11;SIM
576649;2021-11-16 10:32:00;16008;United Kingdom;125;148,07;2021-11;SIM
576650;2021-11-16 10:34:00;14286;United Kingdom;1505;1935,9;2021-11;SIM
576651;2021-11-16 10:37:00;14626;United Kingdom;209;609,07;2021-11;SIM
576652;2021-11-16 10:39:00;17198;United Kingdom;115;170,56;2021-11;SIM
576653;2021-11-16 10:45:00;14156;EIRE;2900;4391,16;2021-11;NÃO
576655;2021-11-16 10:55:00;15687;United Kingdom;165;470,33;2021-11;SIM
576654;2021-11-16 10:55:00;15584;United Kingdom;67;144,06;2021-11;SIM
576656;2021-11-16 10:57:00;15687;United Kingdom;24;30,0;2021-11;SIM
576657;2021-11-16 11:03:00;12720;Germany;262;409,02;2021-11;NÃO
576658;2021-11-16 11:05:00;14534;United Kingdom;160;296,76;2021-11;SIM
576659;2021-11-16 11:09:00;15373;United Kingdom;1;21,0;2021-11;SIM
576660;2021-11-16 11:16:00;15110;United Kingdom;66;315,7;2021-11;SIM
576661;2021-11-16 11:17:00;17377;United Kingdom;44;106,95;2021-11;SIM
576663;2021-11-16 11:31:00;16157;United Kingdom;102;247,98;2021-11;SIM
576664;2021-11-16 11:41:00;14646;Netherlands;147;232,5;2021-11;NÃO
576665;2021-11-16 11:46:00;17841;United Kingdom;460;890,19;2021-11;SIM
576666;2021-11-16 11:47:00;17841;United Kingdom;2;4,2;2021-11;SIM
576667;2021-11-16 11:48:00;12963;United Kingdom;262;498,06;2021-11;SIM
576668;2021-11-16 11:49:00;18246;United Kingdom;96;363,2;2021-11;SIM
576669;2021-11-16 11:52:00;12640;France;25;77,76;2021-11;NÃO
576671;2021-11-16 11:55:00;14385;United Kingdom;54;55,16;2021-11;SIM
576672;2021-11-16 11:59:00;12731;France;662;1497,52;2021-11;NÃO
576676;2021-11-16 12:03:00;16855;United Kingdom;84;177,2;2021-11;SIM
576677;2021-11-16 12:03:00;16393;United Kingdom;143;319,86;2021-11;SIM
576684;2021-11-16 12:08:00;14092;United Kingdom;234;625,86;2021-11;SIM
576686;2021-11-16 12:08:00;16916;United Kingdom;337;378,18;2021-11;SIM
576687;2021-11-16 12:13:00;13558;United Kingdom;82;159,13;2021-11;SIM
576688;2021-11-16 12:16:00;16717;United Kingdom;930;1995,56;2021-11;SIM
576689;2021-11-16 12:18:00;16657;United Kingdom;254;258,24;2021-11;SIM
576690;2021-11-16 12:19:00;15900;United Kingdom;221;351,11;2021-11;SIM
576691;2021-11-16 12:21:00;14507;United Kingdom;48;237,6;2021-11;SIM
576692;2021-11-16 12:21:00;17412;United Kingdom;178;201,44;2021-11;SIM
576693;2021-11-16 12:22:00;13199;United Kingdom;300;443,4;2021-11;SIM
576694;2021-11-16 12:25:00;14426;United Kingdom;231;309,37;2021-11;SIM
576695;2021-11-16 12:25:00;16469;United Kingdom;106;187,71;2021-11;SIM
576696;2021-11-16 12:26:00;16669;United Kingdom;402;645,38;2021-11;SIM
576704;2021-11-16 12:29:00;14527;United Kingdom;34;167,61;2021-11;SIM
576736;2021-11-16 12:42:00;13089;United Kingdom;174;356,1;2021-11;SIM
576734;2021-11-16 12:42:00;17680;United Kingdom;96;184,4;2021-11;SIM
576758;2021-11-16 12:51:00;16814;United Kingdom;112;273,04;2021-11;SIM
576768;2021-11-16 13:13:00;13408;United Kingdom;460;1145,32;2021-11;SIM
576769;2021-11-16 13:14:00;13575;United Kingdom;67;107,45;2021-11;SIM
576770;2021-11-16 13:16:00;13926;United Kingdom;104;223,85;2021-11;SIM
576771;2021-11-16 13:19:00;13285;United Kingdom;597;739,02;2021-11;SIM
576772;2021-11-16 13:20:00;16839;United Kingdom;170;434,5;2021-11;SIM
576775;2021-11-16 13:21:00;13629;United Kingdom;400;716,0;2021-11;SIM
576774;2021-11-16 13:21:00;13131;United Kingdom;166;301,1;2021-11;SIM
576778;2021-11-16 13:24:00;16085;United Kingdom;165;241,53;2021-11;SIM
576779;2021-11-16 13:25:00;14554;United Kingdom;756;1219,25;2021-11;SIM
576780;2021-11-16 13:27:00;13258;United Kingdom;155;370,36;2021-11;SIM
576781;2021-11-16 13:33:00;13939;United Kingdom;190;178,34;2021-11;SIM
576782;2021-11-16 13:36:00;17500;United Kingdom;4;340,0;2021-11;SIM
576783;2021-11-16 13:38:00;13447;United Kingdom;235;475,13;2021-11;SIM
576784;2021-11-16 13:40:00;16204;United Kingdom;231;405,71;2021-11;SIM
576786;2021-11-16 13:53:00;16999;United Kingdom;153;238,99;2021-11;SIM
576787;2021-11-16 13:54:00;13815;Germany;499;946,41;2021-11;NÃO
576789;2021-11-16 13:56:00;12569;Germany;109;60,12;2021-11;NÃO
576790;2021-11-16 13:59:00;12569;Germany;6;67,75;2021-11;NÃO
576791;2021-11-16 13:59:00;17896;United Kingdom;288;256,32;2021-11;SIM
576792;2021-11-16 14:11:00;17596;United Kingdom;459;295,17;2021-11;SIM
576809;2021-11-16 14:20:00;14851;United Kingdom;186;305,22;2021-11;SIM
576824;2021-11-16 14:26:00;12910;United Kingdom;150;408,66;2021-11;SIM
576826;2021-11-16 14:28:00;12910;United Kingdom;36;49,8;2021-11;SIM
576827;2021-11-16 14:28:00;12901;United Kingdom;720;612,0;2021-11;SIM
576830;2021-11-16 14:54:00;14898;United Kingdom;156;292,22;2021-11;SIM
576832;2021-11-16 15:01:00;13102;United Kingdom;161;263,0;2021-11;SIM
576833;2021-11-16 15:08:00;17434;United Kingdom;397;226,17;2021-11;SIM
576834;2021-11-16 15:10:00;13458;United Kingdom;193;389,41;2021-11;SIM
576836;2021-11-16 15:14:00;16191;United Kingdom;322;462,28;2021-11;SIM
576838;2021-11-16 15:21:00;18075;United Kingdom;170;353,98;2021-11;SIM
576841;2021-11-16 15:26:00;17368;United Kingdom;34;110,08;2021-11;SIM
576842;2021-11-16 15:31:00;13599;United Kingdom;226;295,8;2021-11;SIM
576844;2021-11-16 15:33:00;16713;United Kingdom;794;1115,52;2021-11;SIM
576845;2021-11-16 15:34:00;12991;United Kingdom;44;200,2;2021-11;SIM
576847;2021-11-16 15:35:00;17017;United Kingdom;412;456,6;2021-11;SIM
576846;2021-11-16 15:35:00;13500;United Kingdom;289;497,97;2021-11;SIM
576848;2021-11-16 15:38:00;15051;United Kingdom;124;245,68;2021-11;SIM
576849;2021-11-16 15:39:00;13924;United Kingdom;7;23,55;2021-11;SIM
576851;2021-11-16 15:41:00;15967;United Kingdom;149;245,03;2021-11;SIM
576852;2021-11-16 15:45:00;16809;United Kingdom;194;294,32;2021-11;SIM
576853;2021-11-16 15:48:00;12971;United Kingdom;57;93,39;2021-11;SIM
576854;2021-11-16 15:49:00;12993;United Kingdom;36;42,36;2021-11;SIM
576855;2021-11-16 15:51:00;17757;United Kingdom;200;238,92;2021-11;SIM
576857;2021-11-16 15:52:00;12748;United Kingdom;142;228,58;2021-11;SIM
576859;2021-11-16 15:56:00;18167;United Kingdom;152;495,78;2021-11;SIM
576860;2021-11-16 15:58:00;17602;United Kingdom;639;769,36;2021-11;SIM
576861;2021-11-16 16:00:00;18041;United Kingdom;340;220,94;2021-11;SIM
576863;2021-11-16 16:06:00;12626;Germany;123;251,97;2021-11;NÃO
576862;2021-11-16 16:06:00;14825;United Kingdom;125;290,81;2021-11;SIM
576864;2021-11-16 16:06:00;12748;United Kingdom;181;206,28;2021-11;SIM
576865;2021-11-16 16:08:00;12748;United Kingdom;45;103,69;2021-11;SIM
576867;2021-11-16 16:18:00;13012;United Kingdom;122;285,3;2021-11;SIM
576869;2021-11-16 16:20:00;12500;Germany;577;617,04;2021-11;NÃO
576872;2021-11-16 16:26:00;13238;United Kingdom;111;277,88;2021-11;SIM
576873;2021-11-16 16:30:00;17835;United Kingdom;161;109,84;2021-11;SIM
576874;2021-11-16 16:30:00;15432;United Kingdom;65;171,19;2021-11;SIM
576875;2021-11-16 16:32:00;15805;United Kingdom;160;370,4;2021-11;SIM
576876;2021-11-16 16:42:00;16804;United Kingdom;188;411,98;2021-11;SIM
576877;2021-11-16 16:43:00;16804;United Kingdom;24;6,96;2021-11;SIM
576878;2021-11-16 16:49:00;18059;United Kingdom;52;86,6;2021-11;SIM
576879;2021-11-16 16:52:00;18006;United Kingdom;220;444,68;2021-11;SIM
576880;2021-11-16 17:03:00;14911;EIRE;148;350,62;2021-11;NÃO
576881;2021-11-16 17:10:00;14673;United Kingdom;233;389,13;2021-11;SIM
576888;2021-11-16 17:16:00;14948;United Kingdom;104;267,7;2021-11;SIM
576889;2021-11-16 17:24:00;12748;United Kingdom;149;293,92;2021-11;SIM
576890;2021-11-16 17:25:00;12662;Germany;223;328,65;2021-11;NÃO
576891;2021-11-16 17:26:00;12662;Germany;42;120,9;2021-11;NÃO
576892;2021-11-17 08:20:00;15737;United Kingdom;37;67,01;2021-11;SIM
576893;2021-11-17 08:29:00;12481;Germany;153;186,8;2021-11;NÃO
576894;2021-11-17 08:35:00;12681;France;110;291,86;2021-11;NÃO
576895;2021-11-17 08:40:00;12356;Portugal;5;58,35;2021-11;NÃO
576896;2021-11-17 08:41:00;14735;United Kingdom;80;181,6;2021-11;SIM
576897;2021-11-17 08:41:00;17828;Malta;186;743,43;2021-11;NÃO
576899;2021-11-17 08:49:00;14911;EIRE;248;759,48;2021-11;NÃO
576900;2021-11-17 08:53:00;15489;United Kingdom;210;343,38;2021-11;SIM
576901;2021-11-17 08:54:00;16929;United Kingdom;119;207,99;2021-11;SIM
576902;2021-11-17 08:56:00;17330;United Kingdom;20;99,0;2021-11;SIM
576904;2021-11-17 09:25:00;14931;Channel Islands;78;211,63;2021-11;NÃO
576905;2021-11-17 09:31:00;13308;United Kingdom;164;285,88;2021-11;SIM
576906;2021-11-17 09:33:00;18225;United Kingdom;575;616,48;2021-11;SIM
576907;2021-11-17 09:34:00;12610;Italy;169;248,2;2021-11;NÃO
576909;2021-11-17 09:49:00;12471;Germany;519;1072,12;2021-11;NÃO
576910;2021-11-17 09:51:00;12477;Germany;473;2037,69;2021-11;NÃO
